hand_x,hand_y,hand_z,hand_rot_x,hand_rot_y,hand_rot_z,elbow_x,elbow_y,elbow_z,elbow_rot_x,elbow_rot_y,elbow_rot_z
-0.1191369,1.560617,0.2999867,328.7441,93.79522,307.2057,-0.4519457,1.490222,0.1642239,344.8653,256.566,134.5102
-0.1132468,1.558475,0.2955389,329.1089,94.38663,307.3716,-0.4231263,1.481105,0.1503589,341.1868,258.8878,136.5983
-0.08938849,1.549532,0.2791297,330.6603,95.48177,308.3877,-0.4128063,1.477674,0.1447107,339.6721,259.7778,137.8072
-0.08331156,1.546958,0.2753346,331.0559,95.48872,308.6469,-0.4003496,1.473969,0.13781,337.5898,260.7388,139.6574
-0.06592548,1.53858,0.2643766,331.9851,95.17657,309.581,-0.3895402,1.47079,0.1310365,335.6166,261.4509,141.7623
-0.04938281,1.528698,0.2545545,332.5787,94.1493,311.1537,-0.3893546,1.470977,0.130831,335.5753,261.4194,141.8278
-0.03415906,1.517081,0.2450029,333.1498,92.59963,313.0999,-0.3757576,1.466868,0.1210808,332.8464,261.9245,145.1368
-0.01983547,1.502881,0.2363651,334.1394,90.81783,315.6236,-0.3658118,1.463552,0.113265,330.8273,261.9815,147.9186
-0.01059365,1.491758,0.2299359,335.1986,90.32012,316.864,-0.3658227,1.463558,0.1132765,330.8264,262.0131,147.9164
0.007073879,1.467051,0.2128396,338.7602,92.02271,315.4984,-0.3530984,1.458384,0.1024123,328.3246,261.8148,151.7941
0.02021265,1.446109,0.1976266,342.4204,95.35036,311.7179,-0.345332,1.45465,0.09507895,326.7263,261.5616,154.345
0.03036499,1.422631,0.1791836,347.0161,100.3118,303.4095,-0.3454962,1.454607,0.09517324,326.7614,261.5608,154.2379
0.03850484,1.397707,0.160997,351.7272,104.8139,294.1924,-0.3384887,1.450508,0.08877802,325.3024,261.231,156.4427
0.04395688,1.37197,0.1451945,356.2786,108.0623,286.5367,-0.3303099,1.444629,0.08090639,323.7117,260.9354,158.541
0.04865229,1.346764,0.1328851,0.4885796,109.7767,282.2888,-0.3307315,1.444332,0.08129442,323.7305,260.9655,158.5025
0.05179453,1.322233,0.1229287,4.75954,110.6734,279.3882,-0.3258545,1.440129,0.07750511,322.7983,261.061,159.191
0.05432153,1.297471,0.1169068,9.363076,110.3254,277.2052,-0.321245,1.435705,0.07413709,321.83,261.3551,159.3385
0.05523872,1.280653,0.1144608,12.54413,109.6747,274.1686,-0.3215705,1.435418,0.07435334,321.8834,261.4094,159.2089
0.05511057,1.254945,0.1125699,17.81266,108.8769,266.4413,-0.3180168,1.431293,0.07241297,321.1369,261.9377,158.6224
0.05302536,1.229028,0.111488,24.06632,108.7641,257.4192,-0.3148071,1.426248,0.07041335,320.5832,262.7662,157.2973
0.04878545,1.203859,0.1113062,30.89261,108.825,249.3424,-0.3148071,1.426248,0.07041335,320.5832,262.7662,157.2973
0.04535198,1.181926,0.1113833,36.35159,108.3282,243.8219,-0.3150717,1.426285,0.07028401,320.5823,262.7681,157.2944
0.04367411,1.169591,0.1116369,38.9469,107.4041,241.1846,-0.3150717,1.426285,0.07028401,320.5823,262.7681,157.2944
0.04257822,1.15343,0.1119276,41.25963,105.5076,237.9962,-0.3112361,1.419092,0.06872094,319.9875,264.8037,154.3299
0.04271972,1.139613,0.110624,42.17089,104.0329,236.1773,-0.310935,1.418914,0.06863165,319.9969,264.8353,154.2867
0.04272437,1.131326,0.1090037,42.49617,103.4705,235.9131,-0.310935,1.418914,0.06863165,319.9969,264.8353,154.2867
0.04264331,1.123659,0.1067747,42.77018,103.2421,236.2791,-0.3087462,1.415945,0.06756544,319.9606,265.9888,152.7542
0.04108405,1.109897,0.1002806,43.59596,103.5359,237.8672,-0.308646,1.415935,0.06756461,319.9828,266.0192,152.7292
0.04012668,1.103494,0.09644365,44.10299,103.9249,239.0002,-0.3081218,1.414964,0.06741786,320.2258,266.6071,151.875
0.03862631,1.094618,0.09027731,44.74715,104.406,240.8548,-0.3079044,1.4147,0.06777477,320.5456,267.1027,151.0051
0.03760421,1.086925,0.08314478,45.06807,105.3299,244.0081,-0.3079816,1.41464,0.06872857,321.0727,267.6999,149.7344
0.0373019,1.082033,0.07857656,45.18344,106.0177,245.5637,-0.307992,1.414709,0.06884813,321.0797,267.7121,149.7143
0.037117,1.07119,0.06790757,45.25926,108.0318,247.2314,-0.307992,1.414709,0.06884813,321.0797,267.7121,149.7143
0.0369395,1.069269,0.0656395,45.30463,108.5009,247.3775,-0.307992,1.414709,0.06884813,321.0797,267.7121,149.7143
0.03679538,1.06362,0.05994987,45.45396,109.6382,247.0062,-0.3104447,1.415618,0.07398653,322.9116,269.2088,145.7434
0.0368638,1.058839,0.05452871,45.59858,110.5654,246.7113,-0.3126165,1.415729,0.07754552,323.8749,269.9252,143.7955
0.03724229,1.054463,0.04971743,45.63468,111.2784,246.7202,-0.3126165,1.415729,0.07754552,323.8749,269.9252,143.7955
0.03762162,1.053117,0.04813576,45.55574,111.5037,246.7754,-0.3126165,1.415729,0.07754552,323.8749,269.9252,143.7955
0.03894448,1.04869,0.04299212,45.40349,112.1039,246.9149,-0.3126165,1.415729,0.07754552,323.8749,269.9252,143.7955
0.03999496,1.045708,0.04044425,45.54981,112.2767,246.4087,-0.3232484,1.415899,0.09255743,328.3793,272.4444,135.4586
0.04118633,1.042836,0.03883255,45.90594,112.6133,245.862,-0.3232951,1.415855,0.09255517,328.4032,272.4373,135.4209
0.04197049,1.040778,0.03729844,46.57988,112.8267,245.1018,-0.3232951,1.415855,0.09255517,328.4032,272.4373,135.4209
0.04226923,1.039929,0.03720784,47.43117,112.401,243.8074,-0.3352662,1.414115,0.1058582,332.8605,273.6613,128.5573
0.04262769,1.03869,0.03854179,49.25109,111.1157,239.9169,-0.3407788,1.412994,0.1112974,334.7561,274.05,125.962
0.04296327,1.038491,0.0396874,50.49674,110.2731,236.9286,-0.3408192,1.412968,0.1113257,334.7602,274.0593,125.9519
0.04416358,1.038909,0.04064167,51.67149,109.622,233.0901,-0.348893,1.410808,0.119144,337.49,274.5256,122.2031
0.04771698,1.040301,0.03933668,51.07335,109.842,231.0415,-0.3572706,1.408215,0.1265243,340.0746,274.8024,118.5051
0.05303848,1.044138,0.03501201,49.05275,110.6893,232.1797,-0.3628944,1.406344,0.130995,341.7071,274.8374,116.2883
0.05719948,1.048028,0.03065515,47.21597,111.5561,234.9778,-0.3628944,1.406344,0.130995,341.7071,274.8374,116.2883
0.07260287,1.065821,0.01880789,40.78251,112.1808,246.2249,-0.3753188,1.401864,0.1389246,344.9554,274.4926,111.8264
0.07521188,1.069365,0.0168829,39.82667,112.0746,248.1684,-0.3754101,1.401763,0.1388234,344.9717,274.4959,111.8377
0.08193684,1.080276,0.01208675,37.39658,111.7172,252.4038,-0.3807366,1.399511,0.1417626,346.249,274.2013,110.0592
0.08709848,1.091787,0.007958055,35.47717,111.5944,255.7607,-0.3891138,1.396058,0.1459126,348.099,273.712,107.521
0.09190953,1.103682,0.003201365,33.66795,111.9241,258.6619,-0.3891243,1.396049,0.1459239,348.099,273.7182,107.5303
0.09654975,1.117285,-0.002109051,31.45365,112.692,262.6163,-0.3891243,1.396049,0.1459239,348.099,273.7182,107.5303
0.0997169,1.12711,-0.006075501,29.60967,113.2995,265.2916,-0.4107407,1.386859,0.1564364,352.2823,272.5062,102.1652
0.1049794,1.144018,-0.01281786,26.13089,113.9496,269.8145,-0.4165517,1.384589,0.1589409,353.1662,272.1454,100.9917
0.1097269,1.16387,-0.01902843,22.2142,114.4844,276.786,-0.416653,1.38454,0.1589906,353.1733,272.139,100.9743
0.1124071,1.178485,-0.02203822,19.69878,114.5221,282.2275,-0.4300653,1.379401,0.164459,354.9621,271.2437,98.4589
0.1156828,1.201306,-0.02472258,16.10404,114.4231,290.9664,-0.4398547,1.375696,0.1678622,355.9176,270.5959,97.24387
0.1175544,1.216298,-0.02529013,13.80735,114.3143,296.217,-0.4397591,1.375669,0.1679339,355.9156,270.6224,97.22594
0.1197848,1.238065,-0.02465391,10.19866,114.1049,301.7106,-0.4550878,1.36935,0.1731963,357.417,269.641,95.35693
0.1212295,1.260444,-0.02335775,6.100456,113.8806,305.5387,-0.4552652,1.369225,0.1732445,357.3907,269.6573,95.39646
0.1215181,1.291568,-0.01921225,0.2426073,113.1754,311.3832,-0.478278,1.359634,0.180805,358.9827,268.4142,92.97177
0.1209271,1.307068,-0.01600087,357.4669,112.6248,314.8348,-0.4784125,1.359549,0.1809056,358.9852,268.4131,92.96333
0.1180803,1.3356,-0.007635236,352.6987,111.41,320.8639,-0.4927448,1.353297,0.1852076,359.7559,267.6572,91.65158
0.1157943,1.348681,-0.002813935,350.5765,110.685,323.6278,-0.5082465,1.34655,0.189564,0.3346624,266.8684,90.52699
0.1130835,1.361137,0.002479792,348.5455,109.8378,326.243,-0.5083233,1.346559,0.1895107,0.3083214,266.8576,90.54666
0.1084076,1.378765,0.01108634,345.8051,108.4458,330.0302,-0.5249764,1.339722,0.1930957,0.703826,265.9549,89.44923
0.1031617,1.394944,0.02035022,343.2976,106.918,334.015,-0.5249885,1.339735,0.1930658,0.6924119,265.9476,89.45535
0.0993048,1.405298,0.02670956,341.7403,105.8196,336.5741,-0.5476555,1.330832,0.1966388,0.8189249,264.4745,88.3155
0.09241498,1.420235,0.03702664,339.5758,104.0471,340.6361,-0.5671123,1.323287,0.1984361,0.7277523,263.0463,87.53482
0.08433557,1.434207,0.04839361,337.4959,102.0015,345.8946,-0.5776085,1.319079,0.1989458,0.5893123,262.2419,87.09956
0.07479203,1.447536,0.06030989,335.3873,99.92336,351.9113,-0.5930439,1.313471,0.1991894,0.2606068,261.1356,86.42214
0.06787241,1.455784,0.06838059,333.9951,98.53987,356.2881,-0.5930682,1.313497,0.1991508,0.2388985,261.1365,86.41371
0.05305469,1.470351,0.08457923,331.2074,95.41578,5.032565,-0.6175336,1.304844,0.1989238,359.3648,259.4417,85.29208
0.04101968,1.479198,0.09655142,329.3166,92.91788,10.44634,-0.6306182,1.300113,0.1981137,358.7158,258.544,84.77612
0.02412486,1.487896,0.1112349,327.2904,90.4433,14.75975,-0.6538163,1.292757,0.1961001,357.4327,257.0767,84.00785
0.01978266,1.489626,0.114656,326.8771,90.05509,15.37719,-0.6538819,1.292808,0.1962407,357.4571,257.0788,84.01639
0.006299496,1.494205,0.1246266,325.6311,89.26215,17.07504,-0.6539639,1.292798,0.1961694,357.4561,257.0721,84.01686
-0.002997518,1.496464,0.1311471,324.8407,89.00321,18.23485,-0.6539639,1.292798,0.1961694,357.4561,257.0721,84.01686
-0.01265848,1.498273,0.1378456,324.1905,89.00063,19.428,-0.6539639,1.292798,0.1961694,357.4561,257.0721,84.01686
-0.02762079,1.499914,0.1479719,323.4428,89.36578,21.57483,-0.7103645,1.275591,0.1869794,353.4708,253.2082,82.56197
-0.03790247,1.50014,0.1549031,323.1303,89.66611,23.37715,-0.7103683,1.2756,0.1870008,353.4731,253.2085,82.56351
-0.05350757,1.49944,0.1659063,322.6021,89.63017,27.1769,-0.7286922,1.270345,0.1820132,351.8276,251.8395,82.03997
-0.06967962,1.49749,0.1777803,321.7142,88.32133,32.37876,-0.7455357,1.265855,0.1768605,350.2488,250.5511,81.55048
-0.08057344,1.495279,0.1864331,321.203,86.65617,35.83648,-0.7619475,1.261279,0.1709191,348.6495,249.2677,81.00358
-0.1023415,1.488576,0.2037479,320.2077,82.64629,41.45229,-0.7619132,1.261287,0.1708956,348.6543,249.2687,80.99924
-0.1183217,1.481647,0.2154391,319.8923,80.28263,43.403,-0.7619132,1.261287,0.1708956,348.6543,249.2687,80.99924
-0.1288502,1.47638,0.222518,319.7544,78.97493,44.23568,-0.7619132,1.261287,0.1708956,348.6543,249.2687,80.99924
-0.1342144,1.473615,0.2257659,319.7424,78.46955,44.37508,-0.7619132,1.261287,0.1708956,348.6543,249.2687,80.99924
-0.1604538,1.455974,0.2396019,320.5861,76.96796,44.39881,-0.8132061,1.248452,0.146059,342.5121,244.9498,78.55963
-0.1655898,1.451893,0.2419842,320.8344,76.79179,44.63778,-0.8131343,1.248461,0.1460477,342.5232,244.9514,78.56065
-0.191337,1.429727,0.2523112,322.0363,76.11312,45.81833,-0.8131343,1.248461,0.1460477,342.5232,244.9514,78.56065
-0.1965878,1.425468,0.2539146,322.2434,76.15806,45.593,-0.8131343,1.248461,0.1460477,342.5232,244.9514,78.56065
-0.2069688,1.416126,0.2565972,322.6923,76.38889,44.62772,-0.8131343,1.248461,0.1460477,342.5232,244.9514,78.56065
-0.2172729,1.406683,0.25885,323.131,76.83379,43.08871,-0.8131343,1.248461,0.1460477,342.5232,244.9514,78.56065
-0.2377746,1.387234,0.261982,324.2317,78.1167,38.49085,-0.8131343,1.248461,0.1460477,342.5232,244.9514,78.56065
-0.242788,1.38222,0.2627808,324.6196,78.38883,37.29893,-0.8498062,1.237713,0.115576,337.6138,240.6477,75.60297
-0.2618597,1.361578,0.2663326,326.6369,78.73461,34.4337,-0.8581015,1.234581,0.1073762,336.6144,239.7537,74.65118
-0.2710488,1.351166,0.269304,327.8344,77.99855,34.89955,-0.8580917,1.234588,0.1074121,336.6166,239.7704,74.64426
-0.2842848,1.335504,0.275002,329.8376,75.80354,37.20443,-0.8650349,1.232105,0.1008557,335.7124,239.2016,73.72293
-0.3055563,1.309364,0.2839689,332.887,72.03197,40.48734,-0.8710591,1.230119,0.0949111,334.8541,238.8119,72.87106
-0.3143159,1.299632,0.2864186,333.7712,71.08819,40.54721,-0.8758749,1.228361,0.08902264,334.0045,238.3624,72.12978
-0.322791,1.290212,0.2880934,334.4655,70.7037,39.73178,-0.875662,1.22842,0.08899546,333.9973,238.3233,72.16389
-0.3391382,1.272117,0.2892394,335.8922,71.22688,36.2841,-0.8799549,1.226854,0.08272147,333.0845,237.8211,71.53587
-0.3507142,1.259307,0.2894641,337.3221,71.72914,33.89991,-0.8824531,1.225823,0.07844806,332.4399,237.4942,71.10902
-0.3581991,1.251082,0.2900254,338.5163,71.64252,32.89589,-0.8823808,1.225838,0.0785296,332.4435,237.5129,71.11211
-0.3652412,1.243387,0.2910393,339.7376,71.18709,32.38896,-0.8823808,1.225838,0.0785296,332.4435,237.5129,71.11211
-0.3794621,1.229913,0.2938697,341.6655,69.4427,32.77154,-0.8855194,1.224024,0.07087386,330.9503,237.2457,70.10905
-0.3867754,1.22462,0.2954388,342.2968,68.12163,33.45268,-0.8853372,1.224137,0.07081175,330.9387,237.2137,70.11225
-0.3980769,1.218018,0.2978036,342.9121,65.87019,34.68558,-0.8853372,1.224137,0.07081175,330.9387,237.2137,70.11225
-0.4097809,1.212734,0.2996938,343.3559,63.80564,36.7296,-0.8853372,1.224137,0.07081175,330.9387,237.2137,70.11225
-0.425078,1.206687,0.3001764,343.5914,61.97002,39.56882,-0.8827571,1.221521,0.06571436,328.4623,237.9626,68.268
-0.4324094,1.20399,0.2997025,343.5119,61.29058,40.9117,-0.8825921,1.221466,0.06570625,328.4793,237.9417,68.27253
-0.4359175,1.202646,0.2993333,343.3965,60.99905,41.48212,-0.8787428,1.221349,0.06718922,327.5371,238.709,67.90845
-0.4553231,1.195294,0.2933869,341.5118,60.22193,39.89499,-0.8787428,1.221349,0.06718922,327.5371,238.709,67.90845
-0.4610406,1.192826,0.2902086,340.6027,60.28173,37.5806,-0.8741955,1.221471,0.06995046,326.8029,239.5742,67.89368
-0.4610406,1.192826,0.2902086,340.6027,60.28173,37.5806,-0.8739966,1.221429,0.06984568,326.8008,239.5406,67.83494
-0.4707142,1.186631,0.2839217,339.8814,60.88267,32.19158,-0.861334,1.222285,0.07940996,325.6444,241.8569,68.33489
-0.4707142,1.186631,0.2839217,339.8814,60.88267,32.19158,-0.861334,1.222285,0.07940996,325.6444,241.8569,68.33489
-0.4810892,1.174641,0.2810394,342.1168,59.78477,30.41895,-0.861334,1.222285,0.07940996,325.6444,241.8569,68.33489
-0.4850706,1.168701,0.2820636,343.7011,58.43713,32.24279,-0.861334,1.222285,0.07940996,325.6444,241.8569,68.33489
-0.4890486,1.162425,0.283396,345.4196,56.859,34.66265,-0.861334,1.222285,0.07940996,325.6444,241.8569,68.33489
-0.4965721,1.149555,0.2850066,348.0717,54.16249,38.55837,-0.861334,1.222285,0.07940996,325.6444,241.8569,68.33489
-0.5026287,1.138521,0.2844473,348.3452,52.36126,39.30637,-0.861334,1.222285,0.07940996,325.6444,241.8569,68.33489
-0.5070707,1.124774,0.2827553,348.3181,50.72237,35.66925,-0.861334,1.222285,0.07940996,325.6444,241.8569,68.33489
-0.507495,1.117433,0.283065,349.3366,49.95888,34.34331,-0.8613106,1.222138,0.07899296,325.6363,241.8041,68.29745
-0.5077194,1.104668,0.2846977,352.3262,48.76104,32.7972,-0.8618282,1.221641,0.07793212,325.6064,241.7002,68.15165
-0.5076817,1.099603,0.2853744,353.6526,48.43891,32.32673,-0.8635794,1.221813,0.07759976,325.5503,241.5091,67.84111
-0.5075506,1.082844,0.2871246,358.2604,47.38099,31.04362,-0.8657311,1.22122,0.07630062,325.4767,241.2227,67.66946
-0.5061013,1.05963,0.2870506,3.974187,46.56771,26.85975,-0.8675309,1.220736,0.07538366,325.3465,241.0477,67.5319
-0.5047313,1.044255,0.2857896,6.952768,46.23044,21.66896,-0.8723751,1.220474,0.0749414,324.7418,240.9199,67.03028
-0.5027333,1.03123,0.2840166,9.008581,46.25628,15.72146,-0.8752071,1.220401,0.07528472,324.2631,240.9661,66.8194
-0.5015281,1.027385,0.2831656,9.537684,46.38472,13.85906,-0.879799,1.219921,0.07632613,323.3902,241.1266,66.82679
-0.4953274,1.013285,0.2794745,11.62197,47.19267,8.249105,-0.8814687,1.219684,0.07689786,323.0452,241.2042,66.90636
-0.4916652,1.006894,0.2774863,12.64532,47.46971,6.6907,-0.8818508,1.219222,0.08377957,321.5443,242.6395,67.4227
-0.4801394,0.9934964,0.2715703,14.84274,48.13052,5.230839,-0.8796858,1.219328,0.08675039,321.1981,243.3422,67.51488
-0.474147,0.9887961,0.2690574,15.769,49.06651,5.287169,-0.872285,1.219376,0.09553599,320.1513,245.204,67.86374
-0.474147,0.9887961,0.2690574,15.769,49.06651,5.287169,-0.8668596,1.218913,0.1006107,319.6603,246.1456,68.33426
-0.4670967,0.9848035,0.2658063,16.42172,50.40934,5.551599,-0.8580886,1.217852,0.1079834,319.288,247.4167,69.23998
-0.4550086,0.9809604,0.26047,16.54472,53.0029,5.271807,-0.8412346,1.216568,0.1206861,319.2028,249.4701,70.51955
-0.4456269,0.9793549,0.2568024,16.10656,55.13108,4.677786,-0.8334602,1.216713,0.1262538,319.1567,250.4529,70.78394
-0.4302989,0.9788029,0.2509267,15.12771,58.29461,3.50048,-0.8247827,1.217168,0.1321697,319.1325,251.5119,71.09145
-0.4136763,0.9796617,0.2455221,14.34051,61.27931,2.519868,-0.8108474,1.218056,0.1407911,319.2582,252.9196,72.07699
-0.3959721,0.9810632,0.2406448,14.14269,63.95028,2.336061,-0.790908,1.219512,0.1518389,319.8465,255.2193,73.51569
-0.3835011,0.9826315,0.2378176,14.06195,65.50288,2.589414,-0.7749895,1.221403,0.1599181,320.4782,257.1513,74.4502
-0.323982,0.9974291,0.2277852,13.02278,69.12534,1.188607,-0.7586426,1.224098,0.1672055,321.3313,258.9526,75.56748
-0.3100276,1.002544,0.2261457,12.60082,69.63043,359.5464,-0.7477494,1.226008,0.1713496,322.094,259.9646,76.56378
-0.302987,1.005419,0.2252238,12.38728,69.89265,358.6529,-0.7368301,1.22813,0.1752231,322.9112,260.8432,77.72614
-0.2813755,1.015431,0.222131,11.53257,70.87365,356.1651,-0.7143663,1.233533,0.1822097,324.624,262.4981,79.74306
-0.2670145,1.022973,0.2198954,10.97662,71.69801,355.0419,-0.7028984,1.23687,0.1854616,325.4621,263.4082,80.44225
-0.2447459,1.036356,0.2157848,9.838137,72.87362,354.141,-0.6914152,1.240392,0.188476,326.2581,264.2537,81.18175
-0.2227266,1.051103,0.2108297,8.698752,73.9113,354.1302,-0.674028,1.246194,0.1923504,327.425,265.4324,82.12432
-0.2081443,1.06146,0.207777,7.927293,74.45647,354.2253,-0.6626767,1.250062,0.1942711,328.2491,266.1255,82.60053
-0.1792791,1.083918,0.200012,6.302125,75.82939,354.7244,-0.6457099,1.255433,0.1970489,329.8571,266.9792,83.73093
-0.1648259,1.096047,0.1955004,5.44547,76.53343,355.0487,-0.6401962,1.257241,0.1979239,330.455,267.2057,84.21687
-0.1438986,1.115534,0.1881537,3.570642,77.80381,355.4257,-0.6401962,1.257241,0.1979239,330.455,267.2057,84.21687
-0.1105601,1.150714,0.1728406,359.9291,81.19534,354.6218,-0.6401962,1.257241,0.1979239,330.455,267.2057,84.21687
-0.09145808,1.1711,0.1626368,358.3526,83.48129,353.9288,-0.6401962,1.257241,0.1979239,330.455,267.2057,84.21687
-0.07334507,1.191513,0.152923,357.1942,85.19849,353.3787,-0.6401962,1.257241,0.1979239,330.455,267.2057,84.21687
-0.05578268,1.211709,0.1438395,355.9272,86.4153,353.0463,-0.3361548,1.410912,0.1588998,354.4988,278.0305,105.7316
-0.04996371,1.218747,0.1407728,355.3842,86.80162,352.9626,-0.3361548,1.410912,0.1588998,354.4988,278.0305,105.7316
-0.02740657,1.246424,0.1289098,353.0203,88.09667,352.507,-0.3070238,1.42867,0.1474631,355.3437,278.3357,107.8482
-0.01654077,1.260033,0.1232581,351.7136,88.67067,351.9307,-0.3073465,1.429169,0.1472825,355.4176,278.4976,107.7022
-0.001087904,1.280328,0.1153052,349.7347,89.20376,350.5583,-0.2889305,1.440324,0.1379647,355.8413,278.2552,109.4297
0.008725405,1.293559,0.1101856,348.5702,89.42622,349.6015,-0.2762823,1.447162,0.1310408,356.1253,278.1361,110.7267
0.01833415,1.306528,0.105094,347.5739,89.55663,348.6416,-0.2764587,1.446967,0.1306975,356.1413,278.2141,110.7984
0.04667556,1.34416,0.08918726,344.6382,90.2973,346.0762,-0.2635597,1.454502,0.1239686,356.0339,278.0416,112.1507
0.05573928,1.356439,0.08347261,343.3597,90.8845,344.9655,-0.2490181,1.463281,0.1165577,355.7647,277.8189,113.9256
0.06439674,1.368759,0.07724512,341.9092,91.71551,343.5174,-0.2490771,1.463286,0.1165705,355.7293,277.8201,113.9512
0.08078647,1.392701,0.06388509,339.0206,94.18867,340.5577,-0.2366587,1.471152,0.1102952,355.2093,277.5341,115.9515
0.0848254,1.3983,0.06043208,338.4757,94.96384,339.966,-0.2223449,1.479614,0.1014764,354.372,277.1218,118.3759
0.1050743,1.423573,0.04412282,336.8548,98.64615,338.034,-0.222374,1.479567,0.1014431,354.3821,277.1154,118.373
0.1136332,1.432323,0.03853106,336.694,99.53661,337.8876,-0.2098595,1.486269,0.0929935,353.4831,276.4675,120.7316
0.1322683,1.447809,0.03017545,336.8405,99.90733,338.3939,-0.1980056,1.492175,0.08472896,352.4645,275.6669,123.0929
0.1465368,1.458134,0.02595532,336.8583,99.11279,339.2117,-0.197848,1.491932,0.08465075,352.4409,275.6525,123.1323
0.1606641,1.467419,0.02255893,336.3549,98.54702,337.7676,-0.1881742,1.496286,0.07774818,351.5064,274.9939,125.2968
0.1697178,1.472809,0.01932085,335.8489,98.91432,333.7909,-0.1785146,1.50012,0.07086992,350.4642,274.3143,127.7108
0.182258,1.480206,0.0128293,335.0063,100.4526,325.1624,-0.1694005,1.502686,0.06460392,349.4555,273.5873,130.1179
0.1904948,1.484014,0.007499576,335.1214,101.9565,319.0955,-0.1694617,1.502708,0.06459415,349.4334,273.5749,130.1319
0.2030663,1.487209,-0.0008801222,336.3737,104.2199,311.8467,-0.1628542,1.504105,0.05973399,348.7036,272.9699,131.8927
0.2158141,1.488348,-0.008882642,338.3202,105.896,308.6334,-0.1547706,1.50417,0.0547868,347.9009,272.3012,133.3982
0.2290688,1.488553,-0.01460767,340.1028,105.9271,310.6193,-0.1549201,1.503994,0.05510068,347.9444,272.3313,133.1929
0.24292,1.488261,-0.0157069,341.1141,103.8374,317.2783,-0.1488442,1.50255,0.05243516,347.5247,272.0911,133.2998
0.2522426,1.486464,-0.01492667,341.78,102.3029,320.7125,-0.1454947,1.499595,0.05220747,347.4421,272.2484,132.3749
0.2695748,1.478265,-0.01370192,343.5611,101.5275,316.7744,-0.1454186,1.499677,0.05255914,347.4088,272.2016,132.4537
0.2773452,1.472703,-0.01390028,344.8855,102.5926,309.7815,-0.1414909,1.496365,0.05272746,347.4649,272.613,130.7348
0.2880528,1.462329,-0.01544833,347.5079,104.9189,297.4753,-0.1391945,1.492384,0.05360818,347.4978,272.937,129.2493
